date,MMM.Close,MMM.High,MMM.Low,MMM.Open,MMM.Volume,MMM.Ret,MMM.Vol,MMM.M18,MMM.S18,MMM.E9,MMM.M36,MMM.S36,MMM.E18,MMMBBU,MMMBBL,MMM.direction,MMM.mom1m,MMM.mom6m,MMM.mom12m,MMM.mom36m,MMM.chmom,MMM.dolvol,MMM.var,MMM.cov,MMM.beta,MMM.betasq,MMM.pricedelay,^GSPC.Close,^GSPC.High,^GSPC.Low,^GSPC.Open,^GSPC.Volume,^GSPC.Ret,^GSPC.Vol,TB3MS,DGS10,AAA,BAA,GS10,T10Y2Y,CPIAUCSL,PCEPILFE,VIXCLS,PAYEMS,UNRATE,GDPC1,INDPRO,NCBEILQ027S,DGS3MO,csp
2006-11-01,39.070648193359375,39.30566653449794,37.468685278362464,37.809221165215185,58983011,0.03269171333628869,0.22539913241976275,36.041082594129776,2.2372685155500145,36.92708304140338,36.79497400919596,2.0928853700447823,36.544009198453466,40.5156196252298,31.56654556302975,1.2566337585449219,0.03323195850340532,-0.014749699532469296,0.06255515912854204,0.09640507658141106,0.0003285355971545112,2304504472.166046,0.002941519926752105,0.0003696412996814863,0.12566336753993293,0.01579128194147627,0.992450822421169,1400.6300048828125,1407.8900146484375,1360.97998046875,1377.760009765625,55343930000,0.016332551131230073,0.05803927055857193,4.94,4.60,5.33,6.2,4.60,-0.15,202.000,84.766,10.82,137061,4.5,16561.866,99.4439,15989192.0,5.07,0.8700000000000001
2006-12-01,37.59003829956055,39.33616900292161,37.31027305807533,39.33616900292161,70568905,-0.03863242304208996,0.2294171490060256,36.2585080464681,2.1834647891531422,37.059674093034815,36.769686698913574,2.077131356423593,36.65411752488579,40.625437624774385,31.891578468161818,-1.4806098937988281,-0.037895708473310696,-0.023374968892014625,0.029728570361193807,-0.02364504286488256,-0.03067080280987977,2652687841.70805,0.0028138470538167726,0.0002693977952099014,0.09574002781867035,0.009166152926719772,0.976234917028264,1418.300048828125,1431.81005859375,1385.9300537109375,1400.6300048828125,47578780000,0.012536866857911234,0.05694210777364648,4.85,4.56,5.32,6.22,4.56,-0.11,203.100,84.88,10.96,137249,4.4,16561.866,99.4439,15989192.0,4.97,0.8999999999999995
2007-01-01,35.83906555175781,38.530614449973044,35.25541580943927,37.39707797133363,83493717,-0.04770056145966456,0.22504559673018912,36.3087887234158,2.1614803405796814,36.815552384779416,36.77047061920166,2.076764438100617,36.568322580346006,40.63174940457517,31.98582804225644,-1.7509727478027344,-0.04658076519765619,0.06829008926565283,0.04586431454891948,0.0007880610141166589,0.014709488279139649,2992336796.7229156,0.0027350180496817527,0.0002806332021927216,0.1026074406439022,0.010528286875491915,0.9695273762782523,1438.239990234375,1441.6099853515625,1403.969970703125,1418.030029296875,56686200000,0.013961131307325757,0.05489494462535957,4.98,4.76,5.4,6.34,4.76,-0.12,203.437,85.224,11.04,137472,4.6,16611.69,100.4555,16664645.0,5.11,0.9399999999999995
2007-02-01,35.73296356201172,37.34885925820685,35.46284399319264,36.05614182097384,98088743,-0.002964903155194472,0.22496696336677496,36.4528013865153,2.019692084970556,36.59903462022588,36.78176551394992,2.069779869526808,36.48039005210029,40.492185556456405,32.41341721657419,-0.10610198974609375,-0.002960512170521401,0.04581535727739139,0.03086492916421668,0.01151028174230806,-0.014507215347645985,3505001479.462532,0.0027291226703210405,0.000286804184350476,0.10509025023662193,0.011043960694795815,0.8353599712940825,1406.8199462890625,1461.5699462890625,1389.4200439453125,1437.9000244140625,51844990000,-0.022088337053376834,0.063061440819601,5.03,4.72,5.39,6.28,4.72,-0.13,204.226,85.408,11.16,137558,4.5,16611.69,100.4555,16664645.0,5.16,0.8900000000000006
2007-03-01,37.099021911621094,37.93876335854411,35.38556526448252,35.91950306947167,99811104,0.037516993860679984,0.22546342441565004,36.60432688395182,1.9556617956530953,36.69903207850493,36.77794763776991,2.069043806995374,36.54550919520774,40.51565047525801,32.69300329264563,1.366058349609375,0.038229640461773906,0.03936118732275262,0.03404101125279979,-0.00369110066716416,0.0031889475649633514,3702894334.319092,0.0026886542249048564,0.0003247984307976793,0.12080334755919497,0.014593448781507657,0.8357425679092354,1420.8599853515625,1438.8900146484375,1363.97998046875,1406.800048828125,67622250000,0.009930511784698804,0.06300986587884405,4.94,4.56,5.3,6.27,4.56,-0.01,205.288,85.494,15.16,137782,4.4,16611.69,100.4555,16664645.0,5.08,0.9699999999999998
2007-04-01,40.17646789550781,40.40945871157154,36.8466290048734,37.10389154308809,92003857,0.0796908427943724,0.20462767485684222,36.858623292711044,2.1088636163814685,37.394519241905506,36.80137083265517,2.103287804850428,36.9277153741867,41.076350525473984,32.640896059948105,3.0774459838867188,0.08295221343619108,0.06247560583036926,-0.007854626297642997,0.021438233120818495,-0.0457301667892307,3696390007.0233917,0.0027922369863553793,0.0004442426395985839,0.15909918884730487,0.02531255189187038,0.8989379006729333,1482.3699951171875,1498.02001953125,1416.3699951171875,1420.8299560546875,57032470000,0.04237984325323969,0.07194011725414744,4.87,4.69,5.47,6.39,4.69,0.03,205.904,85.616,12.93,137845,4.5,16713.314,101.6180,17395656.0,5.01,0.9199999999999999
2007-05-01,42.69567108154297,43.215045884108086,39.88035607805786,40.176453263880184,104486030,0.06081608677987536,0.21198769587115968,37.187801361083984,2.5172008886441706,38.454749609833,36.919029765658905,2.3073002617079257,37.534868606539995,42.22220313837232,32.15339958379565,2.5192031860351562,0.06270345099990315,0.09278123235231406,0.07666303752039583,0.11013331124786685,0.0834218412631057,4461101169.496231,0.002875239936147587,0.0004871160445730557,0.16941752875960744,0.028702299051012417,0.734453090691032,1530.6199951171875,1535.56005859375,1476.699951171875,1482.3699951171875,64958050000,0.03203072385189615,0.058587416284501224,4.73,4.75,5.47,6.39,4.75,-0.02,206.755,85.717,13.30,137993,4.4,16713.314,101.6180,17395656.0,4.87,0.9199999999999999
2007-06-01,42.36375427246094,43.193557642558524,41.19715603455554,42.92997246625073,80945038,-0.007804390693029822,0.20903064689571,37.513298670450844,2.787936552343432,39.23655054235859,36.95366647508409,2.380321066943555,38.04317236084746,43.08917177513771,31.93742556576398,-0.33191680908203125,-0.007774015507289178,0.12699417688425707,0.10065072305810596,0.030326303278248146,0.021624666571994244,3429135699.407013,0.002754908741024916,0.00047717095977278107,0.17320753775504663,0.030000851135165905,0.5147982220249311,1503.3499755859375,1540.56005859375,1484.1800537109375,1530.6199951171875,65322800000,-0.017976943869676052,0.0660920698674619,4.61,5.10,5.79,6.7,5.10,0.12,207.234,85.859,14.95,138069,4.6,16713.314,101.6180,17395656.0,4.74,0.9100000000000001
2007-07-01,43.403446197509766,45.0630484946243,42.50042867603713,42.60781358043776,94213466,0.024245698847569,0.13616846498183635,38.0208560095893,2.9867850588632936,40.06992967338883,37.11425389183892,2.6105921750338297,38.60741171207507,43.99442612731589,32.047285891862714,1.0396919250488281,0.024542015760975477,0.2110652308952552,0.2937689836196209,0.15366277784650073,0.15293129952952988,4089189102.6119156,0.0025425248481469108,0.00034530656075715206,0.1358124625640629,0.018445024987714987,0.6787449983193914,1455.27001953125,1555.9000244140625,1454.25,1504.6600341796875,70337430000,-0.03250447118036484,0.08071983320359669,4.82,5.00,5.73,6.65,5.00,0.19,207.603,85.988,17.27,138044,4.7,16809.587,101.7108,17574235.0,4.96,0.9199999999999999
2007-08-01,44.413841247558594,44.66765883018477,40.61628267798603,43.413197708099965,114324085,0.02301231724081223,0.13613050666199777,38.56256442599826,3.2173120554431396,40.938711988222785,37.30290783776177,2.8798626801554605,39.21861482107334,44.997188536884536,32.127940315111985,1.0103950500488281,0.02327914344522264,0.24293752379317501,0.2998831505192354,0.18051905913940325,0.004813124522323298,5077571761.962395,0.0025506213661165926,0.0003469033400056629,0.13600738416687655,0.01849800854791634,0.6643769673113906,1473.989990234375,1503.8900146484375,1370.5999755859375,1455.1800537109375,91381760000,0.012781539018930576,0.08000713612994112,4.20,4.67,5.79,6.65,4.67,0.36,207.667,86.116,25.03,138013,4.6,16809.587,101.7108,17574235.0,4.32,0.8600000000000003
2007-09-01,45.92729187011719,46.12360523612046,42.801015958895015,44.64144536844317,77939254,0.033508373818357015,0.1347192856111683,39.120874616834854,3.5759706246680807,41.93642796460167,37.559265030754936,3.215698291725194,39.92479135255164,46.272815866171015,31.968933367498693,1.5134506225585938,0.03407610285547613,0.23796503259647062,0.2866928061435181,0.2514782842983474,-0.010600680941276863,3579538866.5971985,0.002544152258959065,0.0003687002678370249,0.14492067703050046,0.021002002630978622,0.711251754270334,1526.75,1538.739990234375,1439.2900390625,1473.9599609375,57809700000,0.03516829026279035,0.08278855783369819,3.89,4.52,5.74,6.59,4.52,0.51,208.547,86.351,22.20,138101,4.7,16809.587,101.7108,17574235.0,3.99,0.8499999999999996
2007-10-01,42.38384246826172,47.60574895904788,41.264860586697736,46.05488404767627,117317433,-0.08029231873659123,0.1616913998266022,39.225836012098526,3.6457092122810915,42.02591086533368,37.747786627875435,3.295329625246108,40.18363883841585,46.51725443666071,31.934417587536345,-3.5434494018554688,-0.07715345838105103,0.05494197694269465,0.12085011606807705,0.190655535833945,-0.1365457796674826,4972363599.052849,0.002706948058221643,0.000359831176394149,0.13292873326521962,0.017670048127495903,0.5846011623420686,1549.3800048828125,1576.0899658203125,1489.56005859375,1527.2900390625,76022580000,0.014713560940170525,0.0800759710859025,3.90,4.53,5.66,6.48,4.53,0.56,209.190,86.576,19.12,138177,4.7,16915.191,102.0459,16882820.0,4.00,0.8200000000000003
2007-11-01,40.862422943115234,42.34457800019965,38.76187890656273,42.24151540941645,118669752,-0.03655632946092394,0.16563979889917807,39.29288419087728,3.66512310788127,41.793213280889994,37.868297047085235,3.328459576133634,40.25508979680526,46.623130406639824,31.962637975114742,-1.5214195251464844,-0.035896215079738614,-0.04293756467550258,0.04585986751201121,0.11878133303253624,-0.06912817358314394,4849133596.778595,0.0027432712812087956,0.00040395980778591066,0.14725477955935504,0.021683970103074247,0.8913124801596614,1481.1400146484375,1545.7900390625,1406.0999755859375,1545.7900390625,86246950000,-0.04504278263090341,0.09643953885910682,3.27,4.15,5.44,6.4,4.15,0.81,210.834,86.746,25.58,138291,4.7,16915.191,102.0459,16882820.0,3.35,0.96
2007-12-01,41.62720489501953,43.789529619599286,40.284392560457796,41.1878279059352,83810656,0.01854303106050213,0.15943709911251117,39.467188093397354,3.699127849413004,41.7600116037159,37.97381167941623,3.386863397828707,40.39952296503834,46.86544379222336,32.06893239457135,0.7647819519042969,0.01871602065714395,-0.017386310304424724,0.1073999064136677,0.10041394390656189,0.05661172913045465,3488803349.697998,0.002720943923686652,0.00037450869390109437,0.13763925476040917,0.018944564451000817,0.923872503454967,1468.3599853515625,1523.5699462890625,1435.6500244140625,1479.6300048828125,64821670000,-0.008665949670829879,0.0968795069746672,3.00,4.10,5.49,6.65,4.10,0.98,211.445,86.92,21.65,138395,5.0,16915.191,102.0459,16882820.0,3.07,1.1600000000000001
2008-01-01,39.32172393798828,41.84443589908584,35.56974313204171,41.5877207945993,131718709,-0.05697677923657943,0.16322899908239527,39.78794691297743,3.393362797158125,41.27235407057038,37.98596477508545,3.391005958370632,40.286070435875175,46.574672507293684,33.00122131866118,-2.30548095703125,-0.055383996183397066,-0.09404143258457831,0.0971749216284925,0.011251647288998523,-0.008803230985740873,5179406712.766212,0.002799883186572847,0.000509298882704322,0.18190004681149619,0.033087627030024505,0.9962405875339793,1378.550048828125,1471.77001953125,1270.050048828125,1467.969970703125,98475340000,-0.0631138642063085,0.11603676975586892,2.75,3.74,5.33,6.54,3.74,1.27,212.174,87.093,25.82,138391,5.0,16843.003,101.7919,15604761.0,2.82,1.21
2008-02-01,38.70461654663086,40.309081216645794,38.41827843019106,39.3908342845269,81068467,-0.0158182545802698,0.1646474695350432,40.040005366007485,3.1078154886699396,40.75880656578248,37.986353662278916,3.3910898798336997,40.11960160542841,46.25563634334736,33.82437438866761,-0.6171073913574219,-0.01569380305732837,-0.12854606898568066,0.08316279111476632,0.000361843263104511,-0.01273329088680697,3137723929.258198,0.0028071551264333056,0.0005312914862950424,0.1892633154798562,0.03582060258642757,0.9915674906942068,1330.6300048828125,1396.02001953125,1316.75,1378.5999755859375,78536130000,-0.03537973959244805,0.11907689541843401,2.12,3.74,5.53,6.82,3.74,1.76,212.687,87.178,25.46,138327,4.9,16843.003,101.7919,15604761.0,2.17,1.29
2008-03-01,39.32109069824219,40.57797139850573,37.37863211331708,38.82926683007254,100902932,0.01580215038183693,0.16161141299772133,40.24150700039334,2.921457601914367,40.47126339227442,37.97595087687174,3.386267667186009,40.0355478257246,46.08442220422207,34.39859179656461,0.6164741516113281,0.01592766462028128,-0.14384042478614678,0.05989561643739827,-0.009434304049380948,-0.022301975841492627,3967613340.890564,0.0027958456245175474,0.0005432729934388709,0.19431437439705504,0.03775807609731888,0.9643815833818592,1322.699951171875,1359.6800537109375,1256.97998046875,1330.449951171875,93189170000,-0.0059774528264186924,0.11801124921290403,1.26,3.51,5.51,6.89,3.51,1.89,213.448,87.349,27.10,138257,5.1,16843.003,101.7919,15604761.0,1.28,1.38
2008-04-01,38.20332717895508,41.343053134187656,37.98473843355998,39.549633124556415,104725229,-0.028838423168466614,0.1420373874624437,40.263135486178925,2.903816792751746,40.01767614961055,38.05314191182455,3.357998312879792,39.8426824944857,46.07076907168242,34.45550190067543,-1.1177635192871094,-0.02842656445786429,-0.09863464579543813,-0.04911185128778717,0.07844517739936885,-0.11137877789405537,4000852187.3779945,0.0024781488038925037,0.000429639127151547,0.1733709963165649,0.030057502363798363,0.991753235353284,1385.5899658203125,1404.5699462890625,1324.3499755859375,1326.4100341796875,85978630000,0.04645095190758541,0.11988600159742298,1.29,3.68,5.55,6.97,3.68,1.63,213.942,87.4,21.56,138038,5.0,16943.291,100.2539,15447633.0,1.31,1.42
2008-05-01,38.531192779541016,39.68872154190662,37.50780317365538,38.22318178750477,91419728,0.008545504578053085,0.12446875451520896,40.2331657409668,2.919589170071449,39.720379475596644,38.137124167548286,3.330213904092324,39.70463094554415,46.0723440811097,34.393987400823896,0.3278656005859375,0.008582121631713457,-0.0570507080997017,-0.09753865430638997,0.08514632046165915,-0.0541213293681897,3522511163.4212036,0.0024788854453881206,0.000431247205522961,0.17396818651917995,0.030264929920772184,0.9586962631821394,1400.3800048828125,1440.239990234375,1373.0699462890625,1385.969970703125,80990480000,0.010617614807393634,0.11433221241968264,1.73,3.88,5.57,6.93,3.88,1.43,215.208,87.559,18.30,137851,5.4,16943.291,100.2539,15447633.0,1.76,1.3599999999999994
2008-06-01,34.79616165161133,38.80629491251917,34.306145908308835,38.7062933756318,117235987,-0.10196103199348085,0.15557720844599118,40.077950371636284,3.1347131764311906,38.735535910799584,38.16822920905219,3.292373547652846,39.18794996723543,46.347376724498666,33.8085240187739,-3.7350311279296875,-0.09693525838403017,-0.1641004545137139,-0.1786336633948662,0.033251242826709104,-0.08916124287674099,4079362355.038204,0.0026787435322952434,0.000691495515309204,0.2581417395776989,0.06663715771220054,0.964982442563634,1280.0,1404.050048828125,1272.0,1399.6199951171875,96614040000,-0.08988355391782211,0.1410677573709753,1.86,4.10,5.68,7.07,4.10,1.33,217.463,87.76,22.11,137698,5.6,16943.291,100.2539,15447633.0,1.89,1.3900000000000006
2008-07-01,35.19618225097656,36.38622269732088,33.6311291164464,34.33115371356621,133500511,0.01143053461316173,0.15242066918752248,40.042234632703995,3.189041975724992,38.02766517883498,38.1755116780599,3.2852976685062965,38.76776389183976,46.420318584153975,33.664150681254014,0.4000205993652344,0.011496112800324143,-0.1049176199272911,-0.18909244923054258,0.007504688382791391,-0.013045902960651334,4698708315.754501,0.0026454290128013723,0.0006539578537080044,0.24720294914112886,0.061109298064071546,0.9957567327927169,1267.3800048828125,1292.1700439453125,1200.43994140625,1276.68994140625,124980570000,-0.009908296633774068,0.13953129375557308,1.63,4.01,5.67,7.16,4.01,1.43,219.016,87.918,24.32,137498,5.8,16854.295,96.9420,13827304.0,1.66,1.4900000000000002
2008-08-01,35.80120086669922,37.34125121523344,34.6761628862278,35.266182531123185,94386049,0.017043818663725372,0.15079972638693595,40.04602559407552,3.183654022074528,37.58237231640783,38.24941349029541,3.1975575308500774,38.45549409971971,46.41333363822458,33.67871754992647,0.6050186157226562,0.017189893250591615,-0.0750147124292948,-0.19391793501609833,0.08027779680224034,-0.006089250194631024,3379133899.263115,0.0025689564424452084,0.0006396329658154028,0.2489855239455058,0.06199379113441804,0.9863669038014442,1282.8299560546875,1313.1500244140625,1247.449951171875,1269.4200439453125,86266010000,0.012116759351493936,0.13940651443159766,1.72,3.89,5.64,7.15,3.89,1.47,218.690,88.026,20.70,137211,6.1,16854.295,96.9420,13827304.0,1.75,1.5100000000000007
2008-09-01,34.39732360839844,37.620028823858554,32.98739093814975,36.44676239764552,166245672,-0.04000267733545029,0.14102790843457913,39.895931243896484,3.387898824935621,36.94536257480595,38.250129063924156,3.196667680034836,38.02831825852799,46.67172889376773,33.12013359402524,-1.4038772583007812,-0.039213133199858974,-0.125219494230964,-0.2510482937754225,0.0007494756833263949,-0.0732892360553351,5718406178.279663,0.002583732199826672,0.000745710769025545,0.28861767062219934,0.08330015979538435,0.9988985559924756,1166.3599853515625,1303.0400390625,1106.4200439453125,1287.8299560546875,140007320000,-0.09518076507694331,0.1520896161186553,1.13,3.69,5.65,7.31,3.69,1.61,218.877,88.116,30.24,136762,6.1,16854.295,96.9420,13827304.0,1.15,1.6599999999999993
2008-10-01,32.378116607666016,34.39734138201819,25.182419279543602,34.075072531849976,271058210,-0.06049597801087926,0.13361615694394377,39.46268950568305,3.8208703846781793,36.03191338137796,38.16065639919705,3.3158429387542485,37.4335601900162,47.10443027503941,31.82094873632669,-2.019207000732422,-0.058702445100682565,-0.15247914256269213,-0.23607406214026694,-0.09048018028955762,0.018451013280368467,8776354330.845222,0.002645625701551565,0.0010650293897681922,0.4025623840680072,0.16205647306651774,0.9993499856884264,968.75,1167.030029296875,839.7999877929688,1164.1700439453125,159823030000,-0.1856364738868827,0.2168675053596468,0.67,3.81,6.28,8.88,3.81,2.20,216.995,87.991,61.18,136293,6.5,16485.35,92.7956,11019617.0,0.69,2.6000000000000005
2008-11-01,33.70242691040039,33.97434404847405,28.324541832312992,32.00547420576224,179080788,0.040087068650468516,0.14617451690438155,38.96306482950846,3.9587510436164246,35.56601608718245,38.075433095296226,3.3911659006728976,37.0408093184777,46.88056691674131,31.045562742275614,1.324310302734375,0.040901400127171916,-0.12532095481104766,-0.17522201369904833,-0.08343758691761116,0.07679761520691053,6035457168.626907,0.002663049746302713,0.0009394313929985644,0.3527652437972061,0.12444331723130225,0.9066440858965196,896.239990234375,1007.510009765625,741.02001953125,968.6699829101562,115660210000,-0.0777983573133054,0.22028788048153883,0.19,3.53,6.12,9.21,3.53,2.31,213.153,87.952,62.67,135543,6.8,16485.35,92.7956,11019617.0,0.19,3.0900000000000007
2008-12-01,29.209035873413086,33.63049604392279,27.203898302543983,32.97057488712999,174270714,-0.14309174078597034,0.18786187655281428,38.23224714067247,4.474645949332611,34.29462004442858,37.87277290556166,3.6923386866228873,36.21641211373405,47.18153903933769,29.282955242007247,-4.493391036987305,-0.1333254441566838,-0.16056730147819376,-0.29831858883929563,-0.19985772528701817,-0.15204146481382774,5090279536.911312,0.0031488072903303956,0.0008774546550779226,0.2786625455843167,0.07765281431153137,0.9966799678621852,903.25,918.8499755859375,815.6900024414062,888.6099853515625,112884470000,0.0077911466734982004,0.22358350110658015,0.03,2.42,5.05,8.43,2.42,1.60,211.398,87.909,52.41,134847,7.3,16485.35,92.7956,11019617.0,0.03,3.38
2009-01-01,27.305429458618164,30.36136498663376,26.554137262096457,29.21411999507969,123933825,-0.06739254544007077,0.189801129611635,37.33791287740072,4.96244007433396,32.896781927266495,37.67938444349501,4.0514249417165855,35.278413939511324,47.262793026068636,27.413032728732798,-1.9036064147949219,-0.06517183323149811,-0.2241934291648765,-0.3055892081008511,-0.20316632633852605,-0.009787837048101045,3384066316.0742283,0.0031617968520720654,0.0010717683854861658,0.33897446155776534,0.11490368558837694,0.9510330395418911,825.8800048828125,943.8499755859375,804.2999877929688,902.989990234375,112090640000,-0.08954987959881684,0.22802028709084765,0.13,2.52,5.05,8.14,2.52,1.71,211.933,87.882,44.68,134078,7.8,16298.262,87.5610,9949997.0,0.13,3.0900000000000007
2009-02-01,23.07686424255371,27.74706052619228,22.929652308969587,26.797794493218287,155648038,-0.16825499598264584,0.23326959124342878,36.15252526601156,5.670641384061288,30.93279839032394,37.35754484600491,4.70531067273203,33.994040287199994,47.49380803413413,24.811242497888983,-4.228565216064453,-0.15486169966573549,-0.35541647531664655,-0.40376972305742953,-0.3342525317988744,-0.13916789660840712,3591868642.545841,0.003776313728677969,0.0014978052897870113,0.3966315823848064,0.15731661214507545,0.9609033420854404,735.0900268554688,875.010009765625,734.52001953125,823.0900268554688,124492210000,-0.11645651319919006,0.23931713681800768,0.30,2.87,5.27,8.08,2.87,1.89,212.705,87.952,45.57,133317,8.3,16298.262,87.5610,9949997.0,0.30,2.8100000000000005
2009-03-01,25.51377296447754,26.237312321859353,20.972403383655795,22.896712924881967,187828094,0.1003878549060431,0.26914451510073173,35.01844088236491,5.641971330364742,29.84899330515466,37.069657749599884,5.099018313728774,33.10138056901869,46.30238354309439,23.734498221635423,2.436908721923828,0.1055996471752072,-0.2582628446636439,-0.35114279610717647,-0.28886837879683913,0.08967198255492592,4792203346.666546,0.0040935649215305455,0.0017800695391821748,0.43484580635809816,0.1890908753072246,0.8810737953188416,797.8699951171875,832.97998046875,666.7899780273438,729.5700073242188,161843640000,0.08195269356125574,0.27082234591006316,0.21,2.82,5.5,8.42,2.82,1.89,212.495,88.015,44.80,132492,8.7,16298.262,87.5610,9949997.0,0.22,2.92
2009-04-01,29.557371139526367,30.265516867747017,25.000610682232676,25.118634189876502,139869810,0.14711473648349188,0.3258296440653351,34.30585914187961,5.464191029550172,29.790668872029002,36.76584757698907,5.213667201791233,32.7283269448616,45.23424120097995,23.377477082779265,4.043598175048828,0.1584868761150564,-0.08711888657142564,-0.2263142160086904,-0.27008991653635284,0.1869134405729207,4134183885.3850365,0.004349977289841022,0.0021681605834211666,0.49843032249494934,0.2484327863824192,0.9878930305426065,872.8099975585938,888.7000122070312,783.3200073242188,793.5900268554688,138855320000,0.08977221824359974,0.28912536389419474,0.16,2.93,5.39,8.39,2.93,2.00,212.709,88.211,38.06,131821,9.0,16269.145,85.1362,11342988.0,0.16,3.000000000000001
2009-05-01,29.300817489624023,30.90697500892137,28.341228472175512,29.536867013829625,106889871,-0.008717742788043147,0.3245546673518537,33.66354772779677,5.3259149075358945,29.69269859554801,36.47821595933702,5.333932642193923,32.367536475889224,44.31537754286856,23.01171791272498,-0.25655364990234375,-0.008679853451488473,-0.13060215017981547,-0.23955591882995286,-0.26111696195245115,-0.01726197508320193,3131960601.6604557,0.0043442607842773566,0.002155405396388894,0.4961500939790919,0.2461649157554617,0.8930990830357556,919.1400146484375,930.1699829101562,866.0999755859375,872.739990234375,131614940000,0.051720577155174065,0.2994811825200236,0.18,3.29,5.54,8.06,3.29,2.36,213.022,88.279,31.98,131468,9.4,16269.145,85.1362,11342988.0,0.18,2.5200000000000005
2009-06-01,31.109159469604492,31.81312675304958,29.302654114155175,29.97038747485915,115166668,0.0598868762276294,0.32184523546216376,33.07921187082926,4.965589095130675,29.97599077035931,36.27319998211331,5.395889267148731,32.23507573838557,43.01039006109061,23.148033680567913,1.8083419799804688,0.06171643438347196,0.06505259551962661,-0.10596002567530605,-0.19175437937500184,0.15865169276750213,3582738240.3949966,0.004454199888816342,0.0021792214646588056,0.489250935983008,0.2393664783602494,0.8882990529433381,919.3200073242188,956.22998046875,888.8599853515625,923.260009765625,112653150000,0.0001958080939538299,0.29501525498514325,0.18,3.72,5.61,7.5,3.72,2.54,214.790,88.392,29.14,131007,9.5,16269.145,85.1362,11342988.0,0.18,1.8899999999999997
2009-07-01,36.50279998779297,36.95313223718451,29.92380691181648,31.217865642618264,130234713,0.1598866771093627,0.3637983197964924,32.922604984707306,4.798779329055562,31.281352613846042,36.35527594884237,5.375687539294483,32.68430986990214,42.52016364281843,23.32504632659618,5.393640518188477,0.1733778928825893,0.3368330296036388,0.0371238484759282,0.08807467095059329,0.16188178008226517,4753931680.106621,0.004833463532444288,0.0026206472948278408,0.5421882832542189,0.29396813449815706,0.8634155743811771,987.47998046875,996.6799926757812,869.3200073242188,920.8200073242188,106635790000,0.07152194934301422,0.31113479147757583,0.18,3.56,5.41,7.09,3.56,2.54,214.726,88.468,26.16,130662,9.5,16326.281,86.5689,12966462.0,0.18,1.6799999999999997
2009-08-01,37.320648193359375,38.04531971276784,35.850596340489986,37.1653592462921,104414507,0.02215777471292369,0.3640489629024442,32.84571785397,4.710972978306915,32.48921172974871,36.44286160998874,5.364700164674257,33.17234548289763,42.267663810583834,23.42377189735617,0.8178482055664062,0.022405081414025974,0.6172322114951885,0.04244123911702302,0.09228295482482518,0.005215188163434359,3896817082.03006,0.004836995066204009,0.002629834218014458,0.543691730510345,0.29560069782533366,0.8988876871344715,1020.6199951171875,1039.469970703125,978.510009765625,990.219970703125,116059270000,0.03300933634285532,0.31423182939465605,0.17,3.59,5.26,6.58,3.59,2.47,215.445,88.599,25.34,130472,9.6,16326.281,86.5689,12966462.0,0.17,1.3200000000000003
2009-09-01,38.479549407958984,39.626637020284505,36.440863771037996,37.44195733323206,86756162,0.03058017160308729,0.36169019634704414,32.798965560065376,4.646667302615884,33.687279265390764,36.520236280229355,5.37367164719591,33.730998527640935,42.09230016529715,23.505630954833606,1.1589012145996094,0.031052547870961567,0.5081873410699982,0.11867858807956311,0.07803785920762496,0.07026568107082054,3338338022.1238937,0.004811106595467707,0.0026259797296110813,0.5458161604826798,0.29791528104405446,0.8877862071354216,1057.0799560546875,1080.1500244140625,991.969970703125,1019.52001953125,112295490000,0.03510006736774632,0.3067181398495713,0.12,3.40,5.13,6.31,3.40,2.45,215.861,88.755,24.93,130247,9.8,16326.281,86.5689,12966462.0,0.12,1.1799999999999997
2009-10-01,38.35963439941406,41.32120507785811,37.34289741315092,38.35441998541275,98703488,-0.0031211967632351085,0.3540745561186211,32.80764929453532,4.657494564192275,34.62175029219542,36.535392390357124,5.378192468709723,34.21822335624863,42.12263842291986,23.492660166150767,-0.11991500854492188,-0.0031163308923809474,0.2978026434873513,0.1847395221972803,0.014429040998547693,0.05558611420830162,3786229713.626953,0.0047232950045361065,0.0025674161251094526,0.5435646349939577,0.29546251241611443,0.8863362755067933,1036.18994140625,1101.3599853515625,1019.9500122070312,1054.9100341796875,113410990000,-0.01995988019711955,0.23955168115431982,0.07,3.39,5.15,6.29,3.39,2.44,216.509,89.082,24.25,130062,10.0,16502.754,87.9200,13631171.0,0.07,1.1399999999999997
2009-11-01,40.37746047973633,41.19085192606177,38.24492227650115,38.51083834490164,71461478,0.051266001167262015,0.35514354618050337,32.910219722323944,4.808828060423576,35.77289232970361,36.57169273164537,5.400158530878737,34.86656410608944,42.527875843171095,23.292563601476793,2.0178260803222656,0.05260284963386108,0.3780318755282086,0.19805794956790068,0.033447417608983177,0.011701449506689166,2885433003.768547,0.0047675296925904715,0.0026364896046839055,0.5530095824639426,0.30581959829694416,0.8940632170899218,1095.6300048828125,1113.68994140625,1029.3800048828125,1036.1800537109375,84981530000,0.055779076586737225,0.22565410143196302,0.05,3.40,5.19,6.32,3.40,2.60,217.234,89.16,23.79,130058,9.9,16502.754,87.9200,13631171.0,0.05,1.13
